ID,Target
ID_GKRoTyFt,0.215786
ID_GKXRLKby,0.152204
ID_GKbxzpeo,0.272467
ID_GKcLBscF,0.173337
ID_GKlvZPxM,0.698188
ID_GMJjRbxa,0.213266
ID_GMkfGXyL,0.187709
ID_GMnvcLbH,0.176095
ID_GNBMLKhx,0.207945
ID_GNDNoLmS,0.27322
ID_GNHnsikV,0.18283
ID_GNcNEifU,0.224521
ID_GOFwtaDa,0.582253
ID_GOYsciky,0.319802
ID_GObuAyfK,0.615161
ID_GOjVonus,0.174003
ID_GOkZSJmt,0.210665
ID_GOqbpBfz,0.465282
ID_GOtQwSdA,0.650717
ID_GPnvoxYA,0.540189
ID_GPxruixw,0.149218
ID_GQBLVdJy,0.345753
ID_GQNvLfHk,0.156524
ID_GQSoCoQu,0.103382
ID_GSMkUXfD,0.483213
ID_GTMmHgLG,0.118005
ID_GTYPmOdn,0.120483
ID_GTgEggLS,0.218079
ID_GUaTgGXb,0.436459
ID_GVNrjyoS,0.255188
ID_GVRbCHQB,0.416081
ID_GVrOukot,0.217613
ID_GWMjWAZi,0.158206
ID_GWPxJlOm,0.555427
ID_GWsZUdeX,0.240769
ID_GWyBtVBz,0.549059
ID_GXJRJnnw,0.405851
ID_GXNWaWDo,0.618769
ID_GXiOBnQL,0.63033
ID_GXokzjeO,0.584499
ID_GYArVWgW,0.124116
ID_GYgjEiNB,0.246298
ID_GYxfMPHg,0.388572
ID_GZFQTROQ,0.19125
ID_GZpFAXJb,0.288596
ID_GZxvikUn,0.558114
ID_GaCMXRrk,0.376412
ID_GaaUKwDT,0.183508
ID_GajcQhzu,0.180179
ID_GanHzjho,0.281168
ID_GanQeJrX,0.557172
ID_GaqmOGAC,0.182699
ID_GbfqMuax,0.428491
ID_GbqbjonA,0.518271
ID_GbyaDbEi,0.235279
ID_GcxkwQuF,0.567473
ID_GdJOTsBB,0.211895
ID_GdoYFOez,0.150429
ID_GeeNlDAT,0.158816
ID_GegkkqLc,0.156667
ID_GexMIziA,0.149336
ID_GfEFtlFA,0.227604
ID_GfTLbSaB,0.256242
ID_GgWmsWmk,0.184835
ID_GgXMHDzC,0.337593
ID_GgugupyA,0.267705
ID_GgvYHsRI,0.550054
ID_GhvTbVtl,0.225138
ID_GjiaCIfF,0.479729
ID_GjmrlqtT,0.114504
ID_GjnqfPdJ,0.182231
ID_GjwFCVYl,0.477016
ID_GkDvGFtT,0.217169
ID_GkMEXjhF,0.200529
ID_GkYSVkki,0.150238
ID_GkYsBsHS,0.255495
ID_GkfOXxEl,0.223945
ID_GkgpxMkr,0.501113
ID_GkknudPl,0.21406
ID_GklOOwrA,0.316168
ID_GlHwPSAF,0.483543
ID_GlVIrLpQ,0.236205
ID_GlkpDIvE,0.243845
ID_GlsMNwbM,0.710849
ID_GmKEgodi,0.285246
ID_GmYbjIuH,0.287075
ID_GmtHfOVu,0.291322
ID_GnCbzMaf,0.170581
ID_GnWTjyYd,0.308791
ID_GoaLxoeU,0.280708
ID_GoyVSPFU,0.16847
ID_GpVSdzcE,0.140107
ID_GpfpiNRD,0.219749
ID_GqNYsVEp,0.213644
ID_GqtnXROj,0.589627
ID_GrVwWbmj,0.15888
ID_GrYARIeT,0.461754
ID_GsWgwswZ,0.494834
ID_GsgkBMwZ,0.288637
ID_GtQWokmP,0.404234
ID_GtoCzGRF,0.147533
ID_GuUPumGy,0.455059
ID_GutZxNdy,0.485809
ID_GuxmshAO,0.607015
ID_GvFXzBdM,0.234675
ID_GvWgqicx,0.177937
ID_GvboeClb,0.206125
ID_GwEGqLmy,0.146732
ID_GwZIuRuv,0.156026
ID_GwgNFrOJ,0.266045
ID_GwkQpPHe,0.267795
ID_GxLiGZyu,0.322615
ID_GxcEwoHq,0.24232
ID_GxvIPyXg,0.211618
ID_GxvTikLp,0.468751
ID_GzHiGhrL,0.574465
ID_GzMmIBUa,0.209164
ID_GzNDYUkE,0.124865
ID_GzQkOzKM,0.202369
ID_GzbYjJvq,0.246823
ID_GzrfBkbE,0.377165
ID_GzyWbUvZ,0.175382
ID_HAXDVyog,0.714403
ID_HBSkBPiW,0.204802
ID_HBUWmdsL,0.436793
ID_HBikMjdP,0.178989
ID_HCBuohWH,0.147546
ID_HCkjKJPc,0.356533
ID_HCocQJGH,0.226464
ID_HDmWrHkJ,0.214591
ID_HDqNaNfa,0.228279
ID_HDzMHlPF,0.475405
ID_HEBlvldC,0.512047
ID_HEQnvLEg,0.468543
ID_HEYafjsT,0.329939
ID_HGKckgpn,0.251294
ID_HGlsXePq,0.278298
ID_HHKNTEWN,0.618532
ID_HHWThUVH,0.4662
ID_HHpKEZcr,0.571666
ID_HIDNtvfS,0.230485
ID_HIXbEvbm,0.199878
ID_HIkwsmEr,0.30652
ID_HIpEPlWG,0.315404
ID_HIsFTSvR,0.23298
ID_HJibLlqz,0.266414
ID_HKKjqyhI,0.246125
ID_HKcIacOO,0.164723
ID_HLDatOsI,0.170912
ID_HLEybxio,0.522661
ID_HLioPvQk,0.63057
ID_HLtMHstI,0.19196
ID_HMdShtFO,0.190829
ID_HMfxtgYz,0.275931
ID_HMgfLRnt,0.396649
ID_HMgouBHo,0.276798
ID_HNKGHtPw,0.160592
ID_HNKZYhdK,0.139714
ID_HNeZdWAg,0.275947
ID_HOTxWGha,0.246452
ID_HOXRJCzZ,0.610681
ID_HOcltkXF,0.263089
ID_HOvWJxkJ,0.176933
ID_HPIojJDn,0.111567
ID_HPdGeRgE,0.168943
ID_HPpkpCnq,0.660184
ID_HPzPJutn,0.688989
ID_HQVlNyEW,0.547019
ID_HQYoxjpu,0.189575
ID_HQyhRnKw,0.179939
ID_HRFzjHsd,0.189435
ID_HSXkixsa,0.190346
ID_HSYAdmhq,0.481384
ID_HSrHJytl,0.634936
ID_HTUWhZwk,0.655354
ID_HTrAMLWy,0.568386
ID_HTwpOKRe,0.22098
ID_HTysirgA,0.299156
ID_HTyxPutC,0.228129
ID_HUQAzGPj,0.233096
ID_HUZWLqIT,0.316033
ID_HUwZbdEn,0.629513
ID_HVLsDzCl,0.13813
ID_HVVtOWHu,0.588367
ID_HVguWYti,0.447751
ID_HWLTNHNC,0.316085
ID_HWWodgSQ,0.546368
ID_HWfhodke,0.488243
ID_HWhKgXoj,0.351414
ID_HWvfkfNq,0.172378
ID_HXOocrGx,0.174834
ID_HXZjujjs,0.177454
ID_HXduATkJ,0.338122
ID_HXmjvSoI,0.211422
ID_HXreReeJ,0.186886
ID_HYxbLtrE,0.167219
ID_HZayuXCG,0.304421
ID_HZcHfUpT,0.270766
ID_HaFoWJxG,0.240474
ID_HaIpDhjI,0.34477
ID_HaKwlfQL,0.547441
ID_HaOoMQYg,0.140252
ID_HaZMFRgc,0.312137
ID_HasWSUIZ,0.346683
ID_HavNHBuM,0.273208
ID_HbOUngLZ,0.190907
ID_HbRDuzDu,0.660724
ID_HbcShUtm,0.617579
ID_HbpvRkCF,0.266216
ID_HbujWUlT,0.49067
ID_HcBKaGVA,0.409685
ID_HciPJbrF,0.189093
ID_HdjriURx,0.485875
ID_HdxPtpDI,0.167125
ID_HeDyNdTX,0.166381
ID_HeEWuoMO,0.292615
ID_HeWJeQOd,0.144817
ID_HedfVIZw,0.280879
ID_HejFoyCk,0.207065
ID_Hfgpcsoj,0.260636
ID_HgWhzLjB,0.435737
ID_HgqmwXBA,0.361123
ID_HgwUHpDm,0.126386
ID_HhOheRaW,0.221516
ID_HhbOuBFF,0.623114
ID_HiRVrYJt,0.196637
ID_HjrVpGTg,0.604938
ID_HjspRTyD,0.543875
ID_HkAOXhzV,0.658956
ID_HkXXeQwH,0.137063
ID_HkZgtAWk,0.721368
ID_HkcmWxbo,0.325249
ID_HkxwMHnI,0.295799
ID_HkyEiMml,0.442935
ID_HlcEBvPU,0.632386
ID_HlxGzmRw,0.321491
ID_HmxIpbLe,0.215326
ID_HnHJILRm,0.179124
ID_HoCtMnGe,0.626544
ID_HoUAOlUK,0.195182
ID_HoVlffYX,0.17251
ID_HqCNspbH,0.223844
ID_HqifppYx,0.178039
ID_HqxZxJtO,0.276888
ID_HrBwceHM,0.510694
ID_HrFGZxdJ,0.231116
ID_HrFghLNy,0.225447
ID_HrJVeGGQ,0.348595
ID_HrLGRXrj,0.650243
ID_Hrdpqncr,0.178168
ID_HrjNeeEi,0.229073
ID_HrknKaDV,0.261457
ID_HsTPDayI,0.219111
ID_HtEHbXwi,0.592052
ID_HtEjDVWw,0.446464
ID_HtZxDyWv,0.242735
ID_HtxMPKwj,0.241063
ID_HuPaANrU,0.628373
ID_HvBtRDvQ,0.565277
ID_HvOShcUb,0.125183
ID_HvglTXst,0.232039
ID_HvlJpLzd,0.142763
ID_HwVetNHc,0.378973
ID_HwdaSBVv,0.66345
ID_HwfyyPkV,0.21049
ID_HwiqVomv,0.239451
ID_HwnNlKHu,0.115473
ID_HwskORtY,0.313626
ID_HxIsxBgE,0.180002
ID_HxOelZCB,0.229669
ID_HyFjjmkw,0.151508
ID_HyOnLhVz,0.15939
ID_HyVvcyqx,0.208937
ID_HyiiEJOq,0.609147
ID_HyjBbtkJ,0.153989
ID_HyjghZle,0.188774
ID_HzMtycPz,0.31273
ID_HzOtXIsg,0.117839
ID_IAUawBpT,0.288451
ID_IAdTcvPF,0.18397
ID_IAwzHYjw,0.251682
ID_IBQCpttn,0.245305
ID_IBbXYZQS,0.173867
ID_IBfeAYxZ,0.559357
ID_IBpbdbna,0.207207
ID_IByIdRCV,0.153496
ID_ICKONHNU,0.164663
ID_ICUoElNi,0.160523
ID_ICVyNBfh,0.624179
ID_ICpqfVbm,0.167417
ID_IDFcFEor,0.402071
ID_IDaNUknQ,0.540317
ID_IDiPptSG,0.120089
ID_IDxMvftd,0.252064
ID_IECYNqHx,0.425953
ID_IEiNqcGi,0.40635
ID_IEzKykbV,0.656742
ID_IFNctpfn,0.181321
ID_IFmDQstg,0.660287
ID_IGSKteyV,0.560242
ID_IHARqLia,0.565785
ID_IHUIjZwK,0.657042
ID_IHXCaFpx,0.524773
ID_IHrVNDqo,0.283224
ID_IILTSGsd,0.172965
ID_IIhViVTL,0.672573
ID_IIqKEaZr,0.180034
ID_IIsUjYNx,0.587472
ID_IJVnxvEb,0.188144
ID_IJXVdaMm,0.244574
ID_IKfZscmh,0.25429
ID_IKspquFE,0.141865
ID_ILMVzkkq,0.155682
ID_ILWsaeog,0.217941
ID_IMIJRwTq,0.177196
ID_IMKAohhL,0.65699
ID_IMYfgRai,0.571354
ID_IMcVhzhE,0.186374
ID_IMjdvFOw,0.236768
ID_INWSPctm,0.374917
ID_INcNDXDp,0.536291
ID_IOKORGyV,0.18008
ID_IOUvDQts,0.308419
ID_IOqtyIni,0.463047
ID_IPBINZfb,0.290424
ID_IPHSRzah,0.203328
ID_IPIUeeVu,0.231169
ID_IQTtZXoi,0.298231
ID_IQYQuldl,0.306192
ID_IQvZQPmR,0.677205
ID_IRTakjxq,0.232331
ID_IRgJMtsQ,0.171425
ID_ISGNorJo,0.119395
ID_ISWFCMuu,0.153124
ID_IScsHcJR,0.225802
ID_ISgRrUcU,0.621289
ID_ISjwOtmV,0.401637
ID_ITJpBVym,0.496562
ID_ITNPLmMC,0.365898
ID_ITRiIAuo,0.311365
ID_ITdhuapN,0.628935
ID_ITuLQVfS,0.197522
ID_IUkWlEBR,0.560966
ID_IUoVdgDb,0.634773
ID_IVHzCyQQ,0.191558
ID_IWgUUBxI,0.517929
ID_IWjJHvxn,0.331264
ID_IWxzQhul,0.385199
ID_IXgRmwqh,0.573312
ID_IXtPsalb,0.160197
ID_IXxSXiJc,0.265065
ID_IYFCYphX,0.467387
ID_IYZQGSzS,0.298602
ID_IYagXvJQ,0.465262
ID_IYbZDYjq,0.380403
ID_IYgzepuf,0.257721
ID_IYuXHUoI,0.663442
ID_IZUFPSQZ,0.139987
ID_IZYfvPHH,0.167655
ID_IZkzjXMX,0.109612
ID_IZyMdzAs,0.441611
ID_IaFTGeLr,0.319597
ID_IaNTziLK,0.181835
ID_IaRArZzU,0.654477
ID_IaRXHSrK,0.165529
ID_IaXtylAS,0.200286
ID_IaYOWgux,0.23154
ID_IapvCEzM,0.336311
ID_IbCCgpnR,0.278474
ID_IbYAGUek,0.162425
ID_IbmhAetm,0.54864
ID_IcKXcYLe,0.247265
ID_IcWixrJm,0.197745
ID_IeKNaxCC,0.64236
ID_IeMRbWkN,0.498955
ID_IeOclVni,0.506733
ID_IeerXneh,0.571405
ID_IefkBfFX,0.1058
ID_IfMliZrq,0.649114
ID_IfTvuPEs,0.167056
ID_IfVYbUeW,0.24103
ID_IfYqkGWC,0.553055
ID_IfanCrvs,0.372196
ID_IfxFlaKl,0.167544
ID_IfyKuCvo,0.313663
ID_IgSEMgCA,0.604018
ID_IgfyVJDG,0.119498
ID_IglTGhhu,0.303613
ID_IhOXAFsw,0.136548
ID_IheCUCMS,0.136887
ID_IhqmCnQM,0.281873
ID_IiBxYiIJ,0.350616
ID_IioVLURo,0.289208
ID_IjQEBIGq,0.228538
ID_IjWfPvZM,0.365846
ID_IkbRQKIf,0.661436
ID_IkmkaJJx,0.15369
ID_IkpSDiqG,0.244115
ID_IkrGSOfN,0.290952
ID_IlLArYYd,0.322129
ID_IlThhcWy,0.120412
ID_IlVjbNWC,0.212412
ID_IlhZocOW,0.636601
ID_IllEOrdX,0.186848
ID_ImzsztKk,0.65708
ID_IoIiHdYd,0.158035
ID_IoTFaFAg,0.594399
ID_IpUrZYKP,0.555266
ID_IpayvoBL,0.291927
ID_IpmomJak,0.292927
ID_IpnVbQEA,0.418849
ID_IqMlkEdA,0.232548
ID_IqnmIyfO,0.624594
ID_IqtdJmjc,0.195595
ID_IquzTIzX,0.178505
ID_IrJxNeyt,0.50887
ID_IrVOjwtx,0.086066
ID_IrZvormi,0.291681
ID_IroaqNWE,0.291836
ID_IrwXONIv,0.625883
ID_IsRyGaUy,0.219533
ID_IscEIrml,0.520265
ID_IssvISKw,0.221823
ID_IsuphoiG,0.599724
ID_ItXMofiu,0.676917
ID_IthTwiBA,0.566457
ID_Itnxkhtr,0.12917
ID_IuIMnZhW,0.383748
ID_IuZPRTnE,0.235643
ID_IuqPmQPe,0.292011
ID_IuvFYrGq,0.167647
ID_IvCRmMTi,0.198588
ID_IvHiOARk,0.635998
ID_IvaHHGfO,0.297037
ID_IvcoZFKK,0.161634
ID_IvvJyNlH,0.117401
ID_IwBQEwbY,0.177303
ID_IwahRUph,0.243306
ID_IwpMMBIc,0.16636
ID_IxBtwrqf,0.215902
ID_IxCBGycS,0.143353
ID_IxDhvbsr,0.562842
ID_IxmOptQX,0.226879
ID_IxoCXupg,0.65556
ID_IyUVjkvI,0.173902
ID_IyroNfSJ,0.560036
ID_Izfiufle,0.26394
ID_IztJHdVq,0.48938
ID_JAMFQEXx,0.321771
ID_JASZkPJl,0.282775
ID_JAYTTmOW,0.334695
ID_JAifZqZY,0.116885
ID_JAiocBvF,0.122467
ID_JAnDNPRk,0.211813
ID_JBPgrHks,0.236982
ID_JBVkgaah,0.294077
ID_JCDoTtqV,0.253292
ID_JDCdXIOw,0.186914
ID_JDaivmZO,0.143065
ID_JDbULSfZ,0.536618
ID_JDofClhs,0.180713
ID_JDpruuNu,0.53447
ID_JEYbswpY,0.369318
ID_JEtOolDk,0.140965
ID_JFBzBaZg,0.334874
ID_JFMzUJYM,0.17363
ID_JFdjvmjX,0.330104
ID_JGCUWvsw,0.541574
ID_JGKwsdyH,0.289686
ID_JGVwjwMF,0.184623
ID_JHfqRgPS,0.241186
ID_JHmcJTsB,0.667934
ID_JHnPePHg,0.426011
ID_JJMvXciK,0.348689
ID_JJWXNPFj,0.211655
ID_JKgOMAQh,0.11144
ID_JKjgUsgp,0.474631
ID_JMsaDDcw,0.143361
ID_JNjNZHYB,0.591892
ID_JNnLYTvn,0.633582
ID_JOuvYPAB,0.162131
ID_JOuvatke,0.380482
ID_JOvmseRH,0.70825
ID_JPFtqnCm,0.192939
ID_JPzaQPzX,0.164214
ID_JQEPHadZ,0.652603
ID_JSDvYirJ,0.243178
ID_JSIaoMWR,0.349149
ID_JSUtbxOr,0.269181
ID_JSwPHTDO,0.568538
ID_JUIAdFef,0.167121
ID_JUToNAkn,0.180546
ID_JUeFRHvN,0.613487
ID_JVAaSkya,0.561024
ID_JVWBQlxs,0.520724
ID_JVZKMmsY,0.141941
ID_JVfpyvFU,0.23445
ID_JWAKyiGt,0.245841
ID_JWJknUCE,0.286025
ID_JWNroOIN,0.626058
ID_JWOczHId,0.131653
ID_JWRwTobw,0.4536
ID_JWtFxkBc,0.286821
ID_JXJZKWiT,0.19935
ID_JXcRWDKZ,0.329717
ID_JXgDVeHp,0.186715
ID_JYBwtqUa,0.274401
ID_JYTcHXpc,0.16309
ID_JYjrwQOS,0.164572
ID_JZDOggzE,0.465313
ID_JZiwhffq,0.152006
ID_JZplwBey,0.149099
ID_JZuKJVCk,0.65911
ID_JbFKmyBa,0.296073
ID_JbaDlzwV,0.144854
ID_JbwdpKdO,0.189036
ID_JcQYOAlG,0.650192
ID_JcmargOO,0.153543
ID_JdbGhrPb,0.169093
ID_JdoEaaXI,0.432524
ID_JeJifcxb,0.397936
ID_JfuMNkAR,0.144704
ID_JfxNcqVy,0.196985
ID_JgwIvNmn,0.443285
ID_JgwPGjAB,0.331153
ID_JgzpChrm,0.457504
ID_JhxEcGxr,0.181066
ID_JhyChaYw,0.144742
ID_JiOwKgvx,0.6268
ID_JiWsnDyu,0.246013
ID_JitTPzJw,0.125231
ID_JjHsbBXZ,0.205443
ID_JjVzDMHD,0.105458
ID_JjYXYnJh,0.326187
ID_JjaLITwi,0.690019
ID_Jjygxlnz,0.436089
ID_JkNHEEFX,0.514951
ID_JldLKZbM,0.701887
ID_JlpTDikw,0.310367
ID_JltUwbOk,0.309981
ID_JlwzoYQk,0.133557
ID_JmLqwfIN,0.709249
ID_JmxdKpCQ,0.158845
ID_JnIrNBWB,0.188497
ID_JnPBFiwB,0.22494
ID_JnjjKsOd,0.122321
ID_JnzanFQt,0.501571
ID_JoaNverL,0.148977
ID_JohVRFzv,0.264548
ID_JopYAqUM,0.290506
ID_JpdEtiie,0.274636
ID_JpdPAVFy,0.185554
ID_JpsLaqzr,0.481119
ID_JpySHwce,0.217676
ID_JrvSeJlB,0.406778
ID_JsLaSRtb,0.569101
ID_JtWOyoFn,0.188285
ID_JtydaAQQ,0.331178
ID_JuDVbEYb,0.216074
ID_JuZmMDtw,0.174427
ID_JwrGCvUL,0.247808
ID_JwyMeOQj,0.550106
ID_JxhhcaxJ,0.591556
ID_JyXTZgwY,0.15897
ID_JzzDBLti,0.240025
ID_KAEDTGHc,0.473024
ID_KAKgRESi,0.298666
ID_KAdkbDQX,0.177087
ID_KAnojqzQ,0.169119
ID_KBFwSLvS,0.228276
ID_KBRBsnxo,0.180029
ID_KBryghnB,0.268856
ID_KCVoISGr,0.231597
ID_KDZcrqIl,0.569025
ID_KDjUCtRb,0.557091
ID_KDmdfmRs,0.304522
ID_KELmNElz,0.246572
ID_KEgdsUaP,0.588845
ID_KEgtSkXx,0.259207
ID_KEoOhFzF,0.569392
ID_KFKeMbuS,0.190821
ID_KFhpninr,0.138582
ID_KFyKSofU,0.563241
ID_KFyjyHNm,0.198732
ID_KGMYUSPY,0.188472
ID_KHBdcysn,0.147868
ID_KHjoDccz,0.291036
ID_KHttgCfZ,0.15936
ID_KIfQAMAl,0.263387
ID_KJGnoxOS,0.547065
ID_KJPiBnkE,0.244491
ID_KJZrekWO,0.13338
ID_KJlvfpqR,0.23483
ID_KJyTNjfo,0.146397
ID_KKUnrBoG,0.298012
ID_KKkTZwjU,0.207049
ID_KKnfMKlL,0.428219
ID_KKpXJEwq,0.164018
ID_KLPcDVIL,0.222777
ID_KMjeHzuS,0.632157
ID_KMlvELaz,0.129074
ID_KNZsKEDD,0.515525
ID_KOgIcGym,0.269854
ID_KOkRgTol,0.173343
ID_KPOZhxWH,0.479933
ID_KPrVmzAi,0.634314
ID_KQSrmUpw,0.127169
ID_KQbFXqeF,0.666976
ID_KQgqvpkZ,0.635722
ID_KQheNPNg,0.574507
ID_KQwiSQHW,0.181057
ID_KRBopSYn,0.639901
ID_KRSIjpmc,0.142718
ID_KRfnEQie,0.215462
ID_KSjIsNfy,0.213854
ID_KTOLhpFN,0.658137
ID_KTltWLKo,0.166812
ID_KTnNBRAO,0.226299
ID_KUhCqhGN,0.208048
ID_KUjwbiLy,0.251444
ID_KUoXTLZI,0.122611
ID_KUzDpfwt,0.680299
ID_KVPeAMSh,0.285884
ID_KVUwFtQa,0.66356
ID_KVVMRGQY,0.645683
ID_KWYqAOPz,0.537029
ID_KWkmZIXL,0.269769
ID_KWqbHwGL,0.144951
ID_KWvzDuWZ,0.479255
ID_KWwedXBT,0.453986
ID_KYkjppos,0.548485
ID_KZDeYdrF,0.562847
ID_KZpLZpiK,0.249192
ID_KaMPPhEg,0.647114
ID_KafEEJYs,0.22392
ID_KahakoXW,0.298396
ID_KalwHqrz,0.264059
ID_KbUILqWW,0.425659
ID_KbZAZYfY,0.438216
ID_KbxWzhbd,0.262783
ID_KbxtjReQ,0.180351
ID_KbyDzvxK,0.214235
ID_KeFYCumr,0.403105
ID_KeqsecEJ,0.218638
ID_KgRdEnkX,0.537919
ID_KgrlwHLn,0.194819
ID_KhHIUDdP,0.53371
ID_KhWmBEgJ,0.583158
ID_KhuJhJwg,0.128595
ID_KioCejFA,0.183896
ID_KiqWIgzz,0.581327
ID_KjaxcENY,0.585463
ID_KlIZLiiJ,0.152199
ID_KlNKkkXj,0.395881
ID_KlfhrJqM,0.238318
ID_KlkOcaWo,0.409449
ID_KmPBfZft,0.62296
ID_KmZIVxTA,0.706907
ID_KmcguOYL,0.539458
ID_KmuopTJN,0.184073
ID_KmzrsSgH,0.334317
ID_KngWHZSu,0.243818
ID_KosBDomU,0.312384
ID_KpFtvVKO,0.183425
ID_KpGWSLrA,0.700827
ID_KpPkGWjn,0.493112
ID_KpStDyif,0.223463
ID_KqEqdpJS,0.273055
ID_KqWPGgTI,0.262315
ID_KqZLKfWJ,0.196261
ID_KqjQlTHD,0.139329
ID_KrBYKuAE,0.188642
ID_KrBxHsby,0.22015
ID_KriJnfwb,0.320948
ID_KsLDlgzA,0.197587
ID_KsbQZKmK,0.155261
ID_KtRmElon,0.18954
ID_KtYWOEup,0.496421
ID_KuCqcZtY,0.249424
ID_KuVBrDrd,0.633266
ID_KutNIipp,0.357337
ID_KvwDkEnH,0.320749
ID_KxEfiubq,0.158564
ID_KxUmmBBJ,0.23603
ID_Kxfwqxax,0.549646
ID_KyHOOHlq,0.417857
ID_KyOPXnBf,0.135551
ID_KyOYXJXf,0.19019
ID_KyPtcVOZ,0.666567
ID_KyqYZlzX,0.223948
ID_KzCMfIYu,0.188364
ID_KzRULuhX,0.223038
ID_KzfnRgPv,0.141471
ID_KztROWuT,0.153769
ID_KzwuviZY,0.242893
ID_LABTncgw,0.637414
ID_LAeApUdC,0.247723
ID_LBVtxhJI,0.202806
ID_LBXVZkcc,0.480524
ID_LBdaKUza,0.657569
ID_LBnHjgCA,0.186081
ID_LCOihrpJ,0.463796
ID_LDMsDqXE,0.484601
ID_LDRZKBEU,0.205106
ID_LEmSYhdO,0.602594
ID_LEnEiyZh,0.211628
ID_LEopoqzp,0.198003
ID_LEphrlpe,0.659987
ID_LFFkNtOB,0.224766
ID_LFeKCoxN,0.243815
ID_LGvAIZwg,0.175718
ID_LHPJoLXS,0.266529
ID_LHhJQDWD,0.168029
ID_LHnuwnuH,0.545979
ID_LIWMmwmQ,0.200048
ID_LJSEkDxZ,0.140026
ID_LJSfpGmy,0.33091
ID_LKENZxtW,0.19956
ID_LKoHQIov,0.231244
ID_LLKnBDgO,0.311966
ID_LLVXPubk,0.600001
ID_LLVcxesq,0.220972
ID_LMdURygT,0.152622
ID_LMuJRWjn,0.097046
ID_LMuKPYqT,0.198452
ID_LOHFWkmX,0.207425
ID_LOlJXxuo,0.250955
ID_LPbYrtLO,0.679624
ID_LPdMESuV,0.289016
ID_LPhherbB,0.2319
ID_LQVDiriH,0.657764
ID_LQfMGlZu,0.518223
ID_LQfceUuQ,0.662104
ID_LQtTZzjR,0.259565
ID_LQyYgpYk,0.560702
ID_LSAUBFMx,0.604725
ID_LSVXhIkS,0.214547
ID_LSyzlCee,0.185397
ID_LTYXqouS,0.671112
ID_LUDiYWdk,0.164984
ID_LUKJpVzk,0.554146
ID_LUcBULaQ,0.270842
ID_LVYfYPML,0.262424
ID_LVmMjRzh,0.165984
ID_LWDEhllF,0.583585
ID_LWTSUXwW,0.568077
ID_LWVEuXMo,0.249796
ID_LWXpXVyw,0.23387
ID_LWmwHzbB,0.583545
ID_LWvuLvUA,0.251895
ID_LXEyKTHy,0.203716
ID_LXkDrLzS,0.71838
ID_LYciUXbg,0.611829
ID_LZPWWliQ,0.139752
ID_LZhSycJF,0.257901
ID_LZynhKBR,0.348471
ID_LaBQafPe,0.19919
ID_LaRVLQGa,0.428224
ID_LaoikEKg,0.500984
ID_LbYtyeJE,0.266325
ID_LbshDFUJ,0.638747
ID_LcVoLnDq,0.656765
ID_LcYqbsRi,0.516259
ID_LccGYnkW,0.32089
ID_LcuSSyHI,0.547742
ID_LczCKpzf,0.59262
ID_LdDEbuCl,0.369666
ID_LdGKbYzo,0.158335
ID_LdKSLLXW,0.657279
ID_LdYHFxLy,0.292293
ID_LeRixWmQ,0.151637
ID_LexDuOzC,0.250018
ID_LfQmkMFI,0.614161
ID_LgOogXoH,0.284754
ID_LgzYWOTZ,0.361786
ID_LhbjmUfI,0.092094
ID_LhpmAVHh,0.167082
ID_LhqzchXF,0.610281
ID_LhtiDOhW,0.311235
ID_LiGtYKle,0.272293
ID_LiPETiuE,0.13358
ID_LjGxbQNd,0.292871
ID_LjegduJe,0.186912
ID_LjgSHuwh,0.143206
ID_LjnvJnyX,0.390397
ID_LjuJpDwP,0.196627
ID_LjxJDwkG,0.423964
ID_LkBdmXtO,0.253904
ID_LkLjVwal,0.229597
ID_LkOqUIUS,0.218198
ID_LlLdTitF,0.325131
ID_LlPgyOKI,0.378085
ID_LlVXYBuq,0.566346
ID_LlpeAOJK,0.285358
ID_LmISCCch,0.271963
ID_LmTqaYbQ,0.232342
ID_LnZqMiqN,0.187306
ID_LnvQxDuC,0.59642
ID_LpNGrvWI,0.241721
ID_LpUsaOve,0.129283
ID_LppKZByl,0.190624
ID_LqLPjsWh,0.452751
ID_LqSwPqzm,0.537317
ID_LqhppdyT,0.553874
ID_LqwXXcfe,0.642262
ID_LrDjDmkX,0.663281
ID_LrPqCSHG,0.31182
ID_LrdvVsTE,0.280071
ID_LroQvAqP,0.155648
ID_LruOQbYN,0.248499
ID_LszUOGyj,0.24513
ID_LuCmdDHX,0.191686
ID_LuCtMTKW,0.145495
ID_LvHKmzmW,0.329854
ID_LwUknwmv,0.22898
ID_LwzZSApK,0.215184
ID_LxFbbNhc,0.10918
ID_LxNhCpaf,0.132137
ID_LxlrNPVg,0.263953
ID_LxncnWRH,0.292141
ID_LxxmizQm,0.253523
ID_LyBpwjlR,0.634831
ID_LyVItlsw,0.709684
ID_LyfdeyzS,0.566275
ID_LykUNaxx,0.48359
ID_LyuwYVxN,0.159251
ID_LzGZGYtk,0.147436
ID_LzSBsLGx,0.174191
ID_LzwrpQjY,0.65543
ID_MAKGjOkr,0.588573
ID_MBYaRAJn,0.645183
ID_MBdgqQat,0.209699
ID_MCAQPuyr,0.129856
ID_MCRbKBtF,0.6602
ID_MDXPWgCa,0.587296
ID_MDwqIyAa,0.176329
ID_MDzEGScq,0.17716
ID_MEGGHtUV,0.29962
ID_MEnVgvvm,0.078084
ID_MFPfyElh,0.520522
ID_MFaoEgxm,0.62855
ID_MFphdwZn,0.16385
